,name,link,title,image,desc
723," Shareena Clanton
",https://www.imdb.com/name/nm3507235/,Actress|Straight Outta Compton,"https://m.media-amazon.com/images/M/MV5BZjA1ZDBmMTgtNzVmZC00NDQyLTlmM2UtNWI3M2ZlZDNmMDVmXkEyXkFqcGdeQXVyMTE3NTQyMTc5._V1_UX140_CR0,0,140,209_AL_.jpg","
Shareena Clanton is a film, theatre and television actress with a strong advocacy for human rights and indigenous affairs. Clanton is best known for her roles on Ben Elton Live from Planet Earth (2011), Nowhere Boys (2013), Rosehaven (2016), The Cry (2018), and as the character of Doreen Anderson ...                "
724," Ambrosia Kelley
",https://www.imdb.com/name/nm1549953/,Actress|Wentworth,"https://m.media-amazon.com/images/M/MV5BMTY3MTcwNDk0M15BMl5BanBnXkFtZTYwMDExMTAz._V1_UX140_CR0,0,140,209_AL_.jpg","
Ambrosia was born on October 4, 1995. Her Entertainment career began in September 1999 ( a month shy of being 4 years old), when her Aunt Crystal notified Ambrosia's Mom Annette and Grandma Arcy of an open call by a local Agency in her hometown of Corpus Christi, Texas. The Agency at the time was ...                "
725," Skye Townsend
",https://www.imdb.com/name/nm4678868/,Actress|Kill Bill: Vol. 1,"https://m.media-amazon.com/images/M/MV5BZWMyMDkwM2QtZWQ2ZS00OTVhLTgxMmMtOGNlNDFjM2U0ODdkXkEyXkFqcGdeQXVyMTI5NzE1Mzc@._V1_UY209_CR34,0,140,209_AL_.jpg","
Skye Townsend has had the industry buzzing for quite some time. The charismatic actress on-the-rise first appeared on the scene with her hilarious spot-on celebrity impersonations and sketch comedy. The videos instantly blew up and over a few months, she garnered millions of views and small TV ...                "
726," Kiana Ledé
",https://www.imdb.com/name/nm2409665/,Actress|A Black Lady Sketch Show,"https://m.media-amazon.com/images/M/MV5BMTY0ODE5MDk3OF5BMl5BanBnXkFtZTgwNTQ4MzYwODE@._V1_UY209_CR9,0,140,209_AL_.jpg","
Kiana Ledé was born on April 3, 1997 in Phoenix, Arizona, USA. Kiana is an actor and composer, known for Scream (2015), Charlie's Angels (2019) and Fifty Shades Freed (2018).                "
727," Rayven Symone Ferrell
",https://www.imdb.com/name/nm6758613/,Actress|Scream,"https://m.media-amazon.com/images/M/MV5BNWJjYWNiNDQtMDljYi00NjE3LWI5ZGEtY2E0NDUzNTM2MzU4XkEyXkFqcGdeQXVyMjQwMDg0Ng@@._V1_UY209_CR20,0,140,209_AL_.jpg","
Rayven Symone Ferrell was born on September 2, 1995 in Ohio, USA. She is an actress, known for All Eyez on Me (2017), The Bobby Brown Story (2018) and Chicago P.D. (2014).                "
728," Maryam Hassan
",https://www.imdb.com/name/nm1440133/,Actress|All Eyez on Me,"https://m.media-amazon.com/images/M/MV5BMTg4NjQyNDUwNV5BMl5BanBnXkFtZTYwODkxNDgy._V1_UY209_CR14,0,140,209_AL_.jpg","
Maryam Hassan now goes by the music artist name 'Mayhrenate' (pronounced like 'Mare-En-Nate'). She has been releasing music as a Singer/Songwriter/Vocal Arranger for herself and other artists. Her silky tone, angelic harmonies, and addictive melodies create an undeniable 'feel-good' vibe. Since The...                "
729," Aree Davis
",https://www.imdb.com/name/nm1307327/,Actress|School of Rock,"https://m.media-amazon.com/images/M/MV5BMjE1Mjk1MjA4OF5BMl5BanBnXkFtZTYwMjM0NDE3._V1_UY209_CR5,0,140,209_AL_.jpg","
Aree Davis was born on February 19, 1991 in the USA. She is an actress, known for The Haunted Mansion (2003), Power Rangers Lightspeed Rescue (2000) and The Bernie Mac Show (2001).                "
730," Zoë Robins
",https://www.imdb.com/name/nm2049911/,Actress|The Haunted Mansion,"https://m.media-amazon.com/images/M/MV5BNmUzYWMyZmQtMGYwOC00YTUwLWE5YWYtOGJmM2Y2MzQ1MTJkXkEyXkFqcGdeQXVyMjQwMDg0Ng@@._V1_UY209_CR8,0,140,209_AL_.jpg","
Zoë Robins was born on February 19, 1993 in Wellington, New Zealand. She is an actress, known for The Wheel of Time (2021) and The Shannara Chronicles (2016).                "
731," Ella Balinska
",https://www.imdb.com/name/nm8212878/,Actress|The Wheel of Time,"https://m.media-amazon.com/images/M/MV5BNmY4M2IzYjctZmQyZi00NzI2LWE1MmUtZTFjY2I2M2E3MjRmXkEyXkFqcGdeQXVyNjc1ODI5MzY@._V1_UY209_CR3,0,140,209_AL_.jpg","
Actress Ella Balinska, known for her leading roles in Charlie's Angels (2019), Run Sweetheart Run (2020) and Resident Evil (2022), was born in London, UK and lives in Los Angeles, USA. Balinska trained and graduated at the Guildford School of Acting with honors, and acquired her combat skills at ...                "
732," Alexis Llewellyn
",https://www.imdb.com/name/nm1505497/,Actress|Charlie's Angels,"https://m.media-amazon.com/images/M/MV5BYzQyYTU1NTEtZGEzNC00MGJhLWE3MWUtMmI0MTg2ZjY0MTIwXkEyXkFqcGdeQXVyMjQwMDg0Ng@@._V1_UY209_CR13,0,140,209_AL_.jpg","
Alexis Llewellyn was born on May 17, 1996 in Burnaby, British Columbia, Canada. She is an actress, known for The Chronicles of Riddick (2004), Things We Lost in the Fire (2007) and Edison (2005).                "
733," Chelsea Tavares
",https://www.imdb.com/name/nm1553945/,Actress|The Chronicles of Riddick,"https://m.media-amazon.com/images/M/MV5BMjE4NTIwNDIwNF5BMl5BanBnXkFtZTcwMzE2ODgyMQ@@._V1_UX140_CR0,0,140,209_AL_.jpg","
Chelsea Tavares is an American actress and singer. She is best known for her role as 'Patience' on CW's All American. Other recent credits include 'Nora' in the long-anticipated video game The Last of Us Part II and a six episode recurring arc on USA's Queen of the South as 'Birdie.' Tavares ...                "
734," Cheyenne Haynes
",https://www.imdb.com/name/nm1599884/,Actress|The Last of Us: Part II,"https://m.media-amazon.com/images/M/MV5BYzExNTJiZWEtZTRkMC00MGYzLWI5NWEtNGI0ZjFhZTMzYmIxXkEyXkFqcGdeQXVyNDE1NTYzNw@@._V1_UY209_CR4,0,140,209_AL_.jpg","
Cheyenne Renee Haynes started her career at a very young age. She has an extensive work resume at a young age shooting many many commercials, TV shows, feature films and other media. She has had extensive training in singing, dancing, acting, improv & hosting. She loves her craft and enjoys being a...                "
735," Ashlei Sharpe Chestnut
",https://www.imdb.com/name/nm6569232/,Actress|Camping,"https://m.media-amazon.com/images/M/MV5BYWFkMDQzMmEtMWU5Ni00ZmZjLTkwOTMtYjg3MjdhMGY5NGJjXkEyXkFqcGdeQXVyNTE3NTIxNTE@._V1_UX140_CR0,0,140,209_AL_.jpg","
Ashlei Sharpe Chestnut was born in Gainesville, Florida, USA. Ashlei Sharpe is an actor, known for Star Trek: Picard (2020), Cruel Summer (2021) and The Good Fight (2017).                "
736," Katlynn Simone
",https://www.imdb.com/name/nm3371204/,Actress|Star Trek: Picard,"https://m.media-amazon.com/images/M/MV5BOTg4NzZlZmMtY2JjMi00YWEzLTlkMjQtZDNjYWQyYWIyYmZiXkEyXkFqcGdeQXVyMTk3MDUzNzQ@._V1_UY209_CR86,0,140,209_AL_.jpg","
Katlynn Simone was born on October 30, 1995 in Houston, Texas, USA. Katlynn is an actor and director, known for Empire (2015), The Game (2006) and The Quad (2017).                "
737," Tiffany Evans
",https://www.imdb.com/name/nm1793169/,Actress|Empire,"https://m.media-amazon.com/images/M/MV5BMjE2OTA5OTczMl5BMl5BanBnXkFtZTYwODQzNzQz._V1_UY209_CR4,0,140,209_AL_.jpg","
Tiffany Evans was born on August 4, 1992 in Bronx, New York City, New York, USA. She is an actress, known for Diary of a Mad Black Woman (2005), Law & Order: Special Victims Unit (1999) and Brother's Grim. She was previously married to Lorenzo Henderson.                "
738," Alexandra Grey
",https://www.imdb.com/name/nm4889845/,Actress|Diary of a Mad Black Woman,"https://m.media-amazon.com/images/M/MV5BZGI1Zjg3NmEtMDBkNC00MDk5LWJiNjctNmRiMTc4OTAyZmFkXkEyXkFqcGdeQXVyMjkxNDI1NDY@._V1_UY209_CR0,0,140,209_AL_.jpg","
Alexandra Grey is an actress, musician and writer, who also performs under the stage name Alexa Grey. She was born in Chicago, Illinois. Raised in seven foster homes, she was determined not be a stereotype and to always follow her dreams of making it on the small screen. After high-school, she ...                "
739," Dominique Jackson
",https://www.imdb.com/name/nm1165344/,Actress|MacGyver,"https://m.media-amazon.com/images/M/MV5BYjdmMWRjNTUtNzNhOC00OWQxLWFiMDItY2QxZDJiNDY2ZDliXkEyXkFqcGdeQXVyNjkzMDE3OTk@._V1_UY209_CR13,0,140,209_AL_.jpg","
Dominique Jackson was born on December 3, 1991 in Oldham, Lancashire, England, UK. Dominique is an actor, known for The Hitchhiker's Guide to the Galaxy (2005), Ice Cream Girls (2013) and Buried Treasure (2001).                "
740," Brittney Aleah
",https://www.imdb.com/name/nm7153885/,Actress|The Hitchhiker's Guide to the Galaxy,"https://m.media-amazon.com/images/M/MV5BNzE0NDJlYTctOTI0OC00ODVjLTk3NDktZmYyY2E2NTM4OWUyXkEyXkFqcGdeQXVyNTIyNDkzMTU@._V1_UX140_CR0,0,140,209_AL_.jpg","
Brittney Aleah Thomas is an American actress best known for her work on House of Cards (2015), Veep (2015), Concussion (2015), and Bolden! (2015). Brittney was born on August 15, 1990 in Silver Spring, Maryland. She is a graduate of Salisbury University with a B.A. in Communications and minor in ...                "
741," Leah Monet
",https://www.imdb.com/name/nm4317522/,Wonder Woman 1984,"https://m.media-amazon.com/images/M/MV5BNWI2ZTFjYzMtODE5OC00ZGNiLWE3ZWMtMzkwMzFmYWI2NzU3XkEyXkFqcGdeQXVyMjQwMDg0Ng@@._V1_UY209_CR34,0,140,209_AL_.jpg","
Leah ""Monet"" Johnson is an American teen on the rise who is consistently proving herself to be one of the next talented young actresses of this generation. Now 17 years old, Leah ""Monet"" Johnson began her acting career in 2009 at the age of 11, in a supporting role in the stage play ""Through ...                "
742," Dee Dee Davis
",https://www.imdb.com/name/nm0993413/,Actress|The Bobby DeBarge Story,"https://m.media-amazon.com/images/M/MV5BMTQ0MDA1NjIyMV5BMl5BanBnXkFtZTYwMzY2MTcz._V1_UY209_CR4,0,140,209_AL_.jpg","
Dee Dee Davis was born on April 17, 1996 in Culver City, California, USA. She is an actress, known for The Bernie Mac Show (2001), ER (1994) and Strong Medicine (2000).                "
743," Normani
",https://www.imdb.com/name/nm4532380/,Actress|The Bernie Mac Show,"https://m.media-amazon.com/images/M/MV5BZjU3Njk5YmYtZWNkNC00YjRlLWExOWQtM2U4NzA1NWIwZWMxXkEyXkFqcGdeQXVyNDUzOTQ5MjY@._V1_UY209_CR2,0,140,209_AL_.jpg","
Normani was born on May 31, 1996 in Atlanta, Georgia, USA. She is a music artist and actress, known for Love, Simon (2018), Charlie's Angels (2019) and Birds of Prey and the Fantabulous Emancipation of One Harley Quinn (2020).                "
744," Megan Danso
",https://www.imdb.com/name/nm2637703/,"Soundtrack|Love, Simon","https://m.media-amazon.com/images/M/MV5BOGEyODE0MWMtYWY3NC00YzhlLWJkYjAtNmUwNjYwMGNmMjc1XkEyXkFqcGdeQXVyMjQwMDg0Ng@@._V1_UY209_CR87,0,140,209_AL_.jpg","
Megan Danso was born on April 26, 1990 in Victoria, British Columbia, Canada. She is an actress, known for Siren (2018), Falling Skies (2011) and The 100 (2014).                "
745," Jamia Simone Nash
",https://www.imdb.com/name/nm1502417/,Actress|Siren,"https://m.media-amazon.com/images/M/MV5BMjE3MDMwNjEyOF5BMl5BanBnXkFtZTcwNzMzNzMxOA@@._V1_UX140_CR0,0,140,209_AL_.jpg","
With a bold voice and signature delivery that belies her thirteen years, Jamia Simone Nash, known simply as ""Jamia"", is definitely a superstar on the rise. Since the ripe 'old' age of two, Jamia has been singing with incredible conviction and building a notable career as a successful ...                "
746," Alexis Jordan
",https://www.imdb.com/name/nm2933580/,Actress|August Rush,"https://m.media-amazon.com/images/M/MV5BMjI4OTIwMTMwMl5BMl5BanBnXkFtZTcwNjg2NjMxOA@@._V1_UX140_CR0,0,140,209_AL_.jpg","
Alexis Jordan was born in Columbia, South Carolina on April 7, 1992 to an African American mother, Native American and European descent and a Puerto Rican father. She rose to fame as a contestant on the first season of America's Got Talent in 2006. After being eliminated from the show, she began to...                "
747," Chanell Heart
",https://www.imdb.com/name/nm5991599/,Soundtrack|Abduction,"https://m.media-amazon.com/images/M/MV5BZWIwMGU4MzItNGVmNC00M2ViLWEwNmUtMDVkMWY1ZjM5ZDI3XkEyXkFqcGdeQXVyMzM4MjM0Nzg@._V1_UY209_CR9,0,140,209_AL_.jpg","
Chanell Heart was born on July 2, 1993 in Pittsburgh, Pennsylvania, USA. She is an actress.                "
748," Abiola Ogunbiyi
",https://www.imdb.com/name/nm7054301/,Actress|Ethni-city,https://m.media-amazon.com/images/S/sash/9FayPGLPcrscMjU.png,"
Abiola Ogunbiyi was born on April 16, 1990 in London, England, UK. She is an actress and director, known for Sexellence (2018), Abiola Ogunbiyi: 7/11 (Everygirl Remix) (2018) and The Danish Girl (2016).                "
749," Belinda Owino
",https://www.imdb.com/name/nm4477795/,Actress|Sexellence,"https://m.media-amazon.com/images/M/MV5BMjhlMTZiOGUtY2IxZC00MGEzLWJiOTAtYjY0ZjlkMDNhZWE0XkEyXkFqcGdeQXVyMjYzMTA5Nzc@._V1_UX140_CR0,0,140,209_AL_.jpg","
Belinda Owino was born in Houston Texas, with a great passion for the performing arts. Belinda's earlier training began at the historic Houston HITS Theatre, The Texas Renaissance Festival, and other local facilities along with starring in many play productions. Belinda also has a voice for singing...                "
750," Jasmine Richards
",https://www.imdb.com/name/nm1413120/,Actress|The Hateful Eight,"https://m.media-amazon.com/images/M/MV5BMTM4MjMwMzUxNF5BMl5BanBnXkFtZTcwNDg4NDAzMQ@@._V1_UX140_CR0,0,140,209_AL_.jpg","
Jasmine Richards was born on June 28, 1990 in Scarborough, Ontario, Canada. She is an actress, known for Camp Rock (2008), Overruled! (2009) and Picture Day (2012).                "
751," Stevanna Jackson
",https://www.imdb.com/name/nm2115223/,Actress|Camp Rock,https://m.media-amazon.com/images/S/sash/9FayPGLPcrscMjU.png,"
Stevanna Jackson was born on June 17, 1990 in California, USA. She is an actress, known for American Horror Stories (2021), Zoey 101 (2005) and The Tracy Morgan Show (2003).                "
752," Arika Gluck
",https://www.imdb.com/name/nm2365756/,Actress|American Horror Stories,"https://m.media-amazon.com/images/M/MV5BNTg5ZjUxOGEtMjcxNS00NjU2LWIzNmItMzk5ZDU3YWNkZGQyXkEyXkFqcGdeQXVyMTAxMzUxOA@@._V1_UY209_CR8,0,140,209_AL_.jpg","
Arika Gluck was born on July 22, 1998 in Los Angeles, California, USA. She is an actress, known for Mirrors (2008), The Game (2006) and Girlfriends (2000).                "
753," Bernadette Beck
",https://www.imdb.com/name/nm4386140/,Actress|Mirrors,"https://m.media-amazon.com/images/M/MV5BMzk3NmFjZDctZTNjNS00MDA0LWE2ZTItM2FkNTFlMWM0YmJiXkEyXkFqcGdeQXVyMjQwMDg0Ng@@._V1_UY209_CR15,0,140,209_AL_.jpg","
Born on May 23, 1994, in the borough of Islington located in North-West London, England, Bernadette is best known for her role as Peaches 'N Cream on The CW's fan-favorite series, ""Riverdale,"" The CW's ""Supernatural,"" and routinely appears on Freeform's ""Motherland: Fort Salem."" In 2019, she ...                "
754," Bianca Red Arrow
",https://www.imdb.com/name/nm4847833/,Actress|Riverdale,https://m.media-amazon.com/images/S/sash/9FayPGLPcrscMjU.png,"
Bianca Red Arrow was born on June 30, 1998 in Matthews, North Carolina, USA. She was an actress, known for Cross Wars (2017), Mr and Mrs Adams' Lovely Bed & Breakfast (2013) and The Six (2011). She died on November 6, 2017 in Redondo Beach, California, USA.                "
755," Andrea Ellsworth
",https://www.imdb.com/name/nm3622157/,Actress|Cross Wars,"https://m.media-amazon.com/images/M/MV5BNmMzZTQxMzctYjUxNS00MDE0LTg5ODEtZDE0MjZmNzFiZTkyXkEyXkFqcGdeQXVyMjM0OTk4MDI@._V1_UY209_CR5,0,140,209_AL_.jpg","
Andrea Ellsworth was born in Los Angeles, California, USA. She is an actress and writer, known for Truth Be Told (2019), #BlackAF (2020) and The Dispute (2019).                "
756," Olivia Washington
",https://www.imdb.com/name/nm3463325/,Actress|Truth Be Told,"https://m.media-amazon.com/images/M/MV5BNGVkNzhmN2ItODgwZi00YzQ2LWJjYWEtYjk3OTExYjhiNDc1XkEyXkFqcGdeQXVyMjQwMDg0Ng@@._V1_UY209_CR4,0,140,209_AL_.jpg","
Olivia Washington was born in Los Angeles, California, USA. She is an actress, known for The Butler (2013), The Tragedy of Macbeth (2021) and The Little Things (2021).                "
757," Treshelle Edmond
",https://www.imdb.com/name/nm3439043/,Actress|The Butler,"https://m.media-amazon.com/images/M/MV5BMDAxNDg3MDItMjVkYi00NGRiLWFmMjctOTVkNDRlZTgyY2M5XkEyXkFqcGdeQXVyMjQwMDg0Ng@@._V1_UY209_CR13,0,140,209_AL_.jpg","
Treshelle M. Edmond is an actress, model, and ASL performer that has been described as ""a stand-out performer whose words seem to spill directly from the core of her body in waves of grief, anger and vulnerability."" Treshelle's passion and expressiveness are un-paralleled which make her a triple ...                "
758," Mariah Iman Wilson
",https://www.imdb.com/name/nm2260999/,Actress|Jay and Silent Bob Reboot,"https://m.media-amazon.com/images/M/MV5BMjRiYTYzYTUtNzRiNi00YTU2LThlMjQtZmI2MTk0NzcwYTI0XkEyXkFqcGdeQXVyOTg2NjA5OTU@._V1_UX140_CR0,0,140,209_AL_.jpg","
Mariah Iman Wilson was born and raised in Scottsdale, Arizona. Her natural talent for the arts was displayed at age two, when she began training and performing at Plumb Dance School in Scottsdale, Arizona. Later, at age 4, she showcased her talent for dancing, singing and acting at Desert Stages ...                "
759," Shenell Edmonds
",https://www.imdb.com/name/nm3392295/,Actress|Saved by the Bell,"https://m.media-amazon.com/images/M/MV5BMjIxMzI5MjAyMV5BMl5BanBnXkFtZTgwNzc2MjM3MDE@._V1_UX140_CR0,0,140,209_AL_.jpg","
Shenell Edmonds was born on April 26, 1994 in New Haven, Connecticut, USA. She is an actress, known for Roxanne Roxanne (2017).                "
760," Aysia Polk
",https://www.imdb.com/name/nm1156144/,Actress|Roxanne Roxanne,"https://m.media-amazon.com/images/M/MV5BOTA3Nzk4OTI0N15BMl5BanBnXkFtZTYwMDE2NjY0._V1_UY209_CR1,0,140,209_AL_.jpg","
Aysia Polk was born on August 10, 1990 in California, USA. She is an actress, known for JAG (1995), Six Feet Under (2001) and American Dreams (2002).                "
761," Sharrie McCain
",https://www.imdb.com/name/nm5410956/,Actress|JAG,"https://m.media-amazon.com/images/M/MV5BM2Q4ZmNlMjMtZWE5OC00YjU4LWI1YzctMzgxZjJmZDZjZjZmXkEyXkFqcGdeQXVyMjQwMDg0Ng@@._V1_UY209_CR13,0,140,209_AL_.jpg","
Sharrie McCain was born in Baltimore, Md. She graduated from Coppin Academy High school in 2009. She graduated from West Virginia State in May of 2013 to continue to work on her careers. She writes TV shows, short movies and plays. She is an Actress, writer, and Producer. Sharrie started working on...                "
